Kota Kotamobagu,10.02
SULAWESI TENGAH,22.42
Banggai Kepulauan,27.92
Banggai,17.28
Morowali,28.27
Poso,28.02
Donggala,23.59
Toli-Toli,22.18
Buol,25.5
Parigi Moutong,23.69
Tojo Una-Una,30.22
Sigi,-
Banggai Laut,-
Morowali Utara,-
Kota Palu,9.73
SULAWESI SELATAN,14.11
Kepulauan Selayar,20.45
Bulukumba,13.56
Bantaeng,12.12
Jeneponto,24.55
Takalar,13.8
Gowa,14.13
Sinjai,13.87
Maros,20.08
Pangkajene Dan Kepulauan,23.93
Barru,14.73
Bone,18.84
Soppeng,5.45
Wajo,11.36
Sidenreng Rappang,8.05
Pinrang,10.44
Enrekang,22.79
Luwu,21.24
Tana Toraja,19.91
Luwu Utara,14.03
Luwu Timur,10.21
Toraja Utara,-
Kota Makassar,5.66
Kota Parepare,7.65
Kota Palopo,12.71
SULAWESI TENGGARA,21.33
Buton,22.94
Muna,25.35
Konawe,24.63
Kolaka,25.35
Konawe Selatan,18.31
Bombana,20.51
Wakatobi,24.51
Kolaka Utara,26.29
Buton Utara,25.09
Konawe Utara,18.15
Kolaka Timur,-
Konawe Kepulauan,-
Muna Barat,-
Buton Tengah,-
Buton Selatan,-
Kota Kendari,10.15
Kota Baubau,17.08
GORONTALO,27.35
Boalemo,29.21
Gorontalo,32.07
Pohuwato,29.74
Bone Bolango,30.6
Gorontalo Utara,33.18
Kota Gorontalo,8.11
SULAWESI BARAT,19.03
Majene,23.55
Polewali Mandar,24.96
Mamasa,25.51
Mamuju,10.43
Mamuju Utara,9.22
Mamuju Tengah,-
MALUKU,31.14
Maluku Tenggara Barat,44.15
Maluku Tenggara,35.98
Maluku Tengah,36.03
Buru,31.34
Kepulauan Aru,36.88
Seram Bagian Barat,37.85
Seram Bagian Timur,39.83
Maluku Barat Daya,-
Buru Selatan,-
Kota Ambon,-
Kota Tual,6.51
MALUKU UTARA,11.97
Halmahera Barat,16.19
Halmahera Tengah,30.18
Kepulauan Sula,14.07
Halmahera Selatan,12.95
Halmahera Utara,9.63
Halmahera Timur,21.54
Pulau Morotai,-
Pulau Taliabu,-
Kota Ternate,4.26
Kota Tidore Kepulauan,7.43
PAPUA BARAT,39.31
Fakfak,39.57
Kaimana,33.84
Teluk Wondama,47.34
Teluk Bintuni,35.22
Manokwari,28.05
Manokwari Selatan,-
Pegunungan Arfak,-
PAPUA BARAT DAYA,-
Raja Ampat,53.34
Sorong,51.37
