Nama Wilayah,
,Garis Kemiskinan Menurut Kabupaten/Kota (Rupiah/kapita/bulan)
Kepulauan Aru,-
Seram Bagian Barat,-
Seram Bagian Timur,-
Maluku Barat Daya,-
Buru Selatan,-
Kota Ambon,-
Kota Tual,152032
MALUKU UTARA,124713
Halmahera Barat,102652
Halmahera Tengah,134200
Kepulauan Sula,108823
Halmahera Selatan,112730
Halmahera Utara,115116
Halmahera Timur,133489
Pulau Morotai,-
Pulau Taliabu,-
Kota Ternate,176807
Kota Tidore Kepulauan,107610
PAPUA BARAT,-
Fakfak,111168
Kaimana,124248
Teluk Wondama,117038
Teluk Bintuni,148864
Manokwari,155286
Manokwari Selatan,-
Pegunungan Arfak,-
PAPUA BARAT DAYA,-
Raja Ampat,145804
Sorong,172293
Sorong Selatan,156574
Maybrat,-
Tambrauw,-
Kota Sorong,145498
PAPUA,135558
Jayapura,146041
Kepulauan Yapen,161786
Biak Numfor,123479
Sarmi,194486
Keerom,196091
Waropen,165021
Supiori,-
Mamberamo Raya,-
Kota Jayapura,181857
PAPUA SELATAN,-
Merauke,104000
Boven Digoel,116079
Mappi,116767
Asmat,131687
PAPUA TENGAH,-
Mimika,119571
Dogiyai,-
Deiyai,-
Nabire,126680
Paniai,115372
Intan Jaya,-
Puncak,-
Puncak Jaya,141275
PAPUA PEGUNUNGAN,-
Nduga,-
Jayawijaya,115139
Lanny Jaya,-
Tolikara,178768
Mamberamo Tengah,-
Yalimo,-
Yahukimo,151536
Pegunungan Bintang,163269
